i,j,score
65.0,52.0,-0.062
65.0,53.0,-0.06
65.0,54.0,-0.061
65.0,55.0,-0.076
65.0,56.0,-0.088
65.0,57.0,-0.077
65.0,58.0,-0.055
65.0,59.0,-0.035
65.0,60.0,-0.039
65.0,61.0,-0.058
65.0,62.0,-0.059
65.0,63.0,-0.054
65.0,64.0,-0.037
65.0,65.0,-0.036
